측정일시,권역코드,권역명,측정소코드,측정소명,미세먼지 1시간(㎍/㎥),미세먼지 24시간(㎍/㎥),초미세먼지(㎍/㎥),오존(ppm),이산화질소농도(ppm),일산화탄소농도(ppm),아황산가스농도(ppm)
202005052300,100,도심권,111123,종로구,25,30,16,0.024,0.026,0.4,0.003
202005052300,100,도심권,111131,용산구,27,36,17,0.016,0.024,0.4,0.002
202005052300,100,도심권,111121,중구,21,25,16,0.024,0.026,0.4,0.003
202005052300,101,서북권,111181,은평구,23,29,9,0.019,0.027,0.3,0.002
202005052300,101,서북권,111191,서대문구,23,29,16,0.02,0.022,0.7,0.002
202005060000,100,도심권,111123,종로구,21,27,13,0.026,0.021,0.4,0.003
202005060000,100,도심권,111131,용산구,27,34,14,0.016,0.021,0.4,0.002
202005060000,100,도심권,111121,중구,21,24,14,0.024,0.026,0.4,0.003
202005060000,101,서북권,111181,은평구,23,28,12,0.023,0.02,0.2,0.002
202005060000,101,서북권,111191,서대문구,0,29,17,0.02,0.019,0.7,0.002
202005060100,100,도심권,111123,종로구,21,26,12,0.012,0.035,0.5,0.003
202005060100,100,도심권,111131,용산구,23,32,10,0.016,0.019,0.4,0.002
202005060100,100,도심권,111121,중구,17,23,15,0.019,0.026,0.4,0.003
202005060100,101,서북권,111181,은평구,16,25,10,0.023,0.017,0.2,0.002
202005060100,101,서북권,111191,서대문구,21,27,13,0.018,0.02,0.7,0.002
202005060200,100,도심권,111123,종로구,23,26,15,0.015,0.031,0.5,0.004
202005060200,100,도심권,111131,용산구,22,30,13,0.01,0.026,0.5,0.002
202005060200,100,도심권,111121,중구,20,22,14,0.014,0.029,0.4,0.002
202005060200,101,서북권,111181,은평구,16,22,11,0.024,0.013,0.2,0.002
202005060200,101,서북권,111191,서대문구,21,24,13,0.018,0.018,0.7,0.002
202005060300,100,도심권,111123,종로구,21,24,12,0.023,0.019,0.4,0.003
202005060300,100,도심권,111131,용산구,25,29,17,0.008,0.025,0.5,0.002
202005060300,100,도심권,111121,중구,19,21,14,0.021,0.023,0.4,0.002
202005060300,101,서북권,111181,은평구,13,19,10,0.019,0.013,0.2,0.002
202005060300,101,서북권,111191,서대문구,24,23,12,0.021,0.014,0.7,0.002
202005060400,100,도심권,111123,종로구,22,24,14,0.024,0.017,0.4,0.003
202005060400,100,도심권,111131,용산구,21,27,13,0.016,0.015,0.4,0.002
202005060400,100,도심권,111121,중구,19,20,14,0.018,0.022,0.4,0.002
202005060400,101,서북권,111181,은평구,11,17,10,0.021,0.011,0.2,0.002
202005060400,101,서북권,111191,서대문구,19,22,18,0.019,0.014,0.7,0.002
202005060500,100,도심권,111123,종로구,22,24,15,0.018,0.021,0.4,0.003
202005060500,100,도심권,111131,용산구,19,26,16,0.011,0.019,0.4,0.002
202005060500,100,도심권,111121,중구,18,21,16,0.018,0.02,0.4,0.002
202005060500,101,서북권,111181,은평구,18,17,11,0.019,0.014,0.3,0.002
202005060500,101,서북권,111191,서대문구,24,23,13,0.014,0.017,0.7,0.002
202005060600,100,도심권,111123,종로구,23,24,15,0.017,0.023,0.4,0.003
202005060600,100,도심권,111131,용산구,22,25,14,0.01,0.019,0.5,0.002
202005060600,100,도심권,111121,중구,20,20,15,0.018,0.023,0.4,0.002
202005060600,101,서북권,111181,은평구,20,17,11,0.018,0.016,0.2,0.002
202005060600,101,서북권,111191,서대문구,18,22,16,0.014,0.018,0.7,0.002
202005060700,100,도심권,111123,종로구,22,23,15,0.012,0.03,0.5,0.003
202005060700,100,도심권,111131,용산구,26,24,15,0.006,0.024,0.5,0.002
202005060700,100,도심권,111121,중구,21,20,13,0.01,0.032,0.5,0.002
202005060700,101,서북권,111181,은평구,20,18,16,0.007,0.028,0.3,0.002
202005060700,101,서북권,111191,서대문구,22,22,16,0.011,0.022,0.7,0.002
202005060800,100,도심권,111123,종로구,22,22,12,0.016,0.029,0.4,0.003
202005060800,100,도심권,111131,용산구,32,25,19,0.011,0.025,0.5,0.002
202005060800,100,도심권,111121,중구,26,21,15,0.014,0.031,0.5,0.003
202005060800,101,서북권,111181,은평구,23,20,11,0.014,0.026,0.3,0.003
202005060800,101,서북권,111191,서대문구,0,22,22,0.012,0.025,0.7,0.003
202005060900,100,도심권,111123,종로구,21,22,11,0.023,0.027,0.4,0.003
202005060900,100,도심권,111131,용산구,32,27,19,0.019,0.023,0.4,0.002
202005060900,100,도심권,111121,중구,24,22,14,0.028,0.026,0.4,0.003
202005060900,101,서북권,111181,은평구,26,21,16,0.036,0.013,0.2,0.003
202005060900,101,서북권,111191,서대문구,29,23,21,0.024,0.02,0.7,0.002
202005061000,100,도심권,111123,종로구,19,21,10,0.031,0.023,0.4,0.003
202005061000,100,도심권,111131,용산구,28,27,14,0.025,0.021,0.4,0.002
202005061000,100,도심권,111121,중구,16,21,9,0.034,0.023,0.4,0.003
202005061000,101,서북권,111181,은평구,27,22,8,0.04,0.017,0.2,0.003
202005061000,101,서북권,111191,서대문구,30,25,12,0.034,0.018,0.6,0.002
202005061100,100,도심권,111123,종로구,29,22,14,0.034,0.019,0.4,0.004
202005061100,100,도심권,111131,용산구,34,29,17,0.026,0.023,0.4,0.002
202005061100,100,도심권,111121,중구,25,22,15,0.041,0.018,0.4,0.003
202005061100,101,서북권,111181,은평구,36,24,10,0.042,0.019,0.3,0.003
202005061100,101,서북권,111191,서대문구,39,29,15,0.043,0.012,0.6,0.002
202005061200,100,도심권,111123,종로구,32,24,14,0.038,0.018,0.4,0.003
202005061200,100,도심권,111131,용산구,38,30,16,0.034,0.018,0.4,0.002
202005061200,100,도심권,111121,중구,31,23,17,0.042,0.02,0.4,0.003
202005061200,101,서북권,111181,은평구,44,28,17,0.05,0.016,0.3,0.003
202005061200,101,서북권,111191,서대문구,39,30,13,0.047,0.013,0.6,0.002
202005061300,100,도심권,111123,종로구,34,26,15,0.041,0.019,0.4,0.004
202005061300,100,도심권,111131,용산구,40,32,16,0.042,0.015,0.4,0.002
202005061300,100,도심권,111121,중구,37,25,21,0.045,0.023,0.5,0.003
202005061300,101,서북권,111181,은평구,54,33,11,0.054,0.015,0.2,0.003
202005061300,101,서북권,111191,서대문구,0,31,15,0.044,0.019,0.6,0.002
202005061400,100,도심권,111123,종로구,37,29,17,0.043,0.022,0.4,0.004
202005061400,100,도심권,111131,용산구,41,34,17,0.045,0.017,0.4,0.002
202005061400,100,도심권,111121,중구,37,28,19,0.051,0.02,0.4,0.003
202005061400,101,서북권,111181,은평구,51,37,17,0.07,0.011,0.2,0.003
202005061400,101,서북권,111191,서대문구,48,36,19,0.062,0.012,0.5,0.002
202005061500,100,도심권,111123,종로구,37,31,16,0.053,0.018,0.4,0.003
202005061500,100,도심권,111131,용산구,42,36,18,0.059,0.012,0.3,0.002
202005061500,100,도심권,111121,중구,32,30,15,0.061,0.014,0.3,0.003
202005061500,101,서북권,111181,은평구,32,38,14,0.066,0.009,0.2,0.003
202005061500,101,서북권,111191,서대문구,40,37,10,0.062,0.01,0.5,0.002
202005061600,100,도심권,111123,종로구,34,32,15,0.052,0.015,0.4,0.003
202005061600,100,도심권,111131,용산구,39,37,14,0.056,0.012,0.3,0.002
202005061600,100,도심권,111121,중구,26,30,12,0.059,0.011,0.3,0.003
202005061600,101,서북권,111181,은평구,31,37,10,0.063,0.008,0.2,0.003
202005061600,101,서북권,111191,서대문구,29,35,11,0.057,0.008,0.5,0.002
202005061700,100,도심권,111123,종로구,32,32,11,0.048,0.01,0.3,0.003
202005061700,100,도심권,111131,용산구,37,37,14,0.052,0.009,0.3,0.002
202005061700,100,도심권,111121,중구,24,28,12,0.057,0.011,0.3,0.003
202005061700,101,서북권,111181,은평구,34,35,7,0.064,0.009,0.2,0.003
202005061700,101,서북권,111191,서대문구,41,37,11,0.057,0.011,0.5,0.002
202005061800,100,도심권,111123,종로구,32,32,13,0.044,0.017,0.4,0.003
202005061800,100,도심권,111131,용산구,35,37,11,0.043,0.016,0.4,0.002
202005061800,100,도심권,111121,중구,30,28,17,0.051,0.015,0.4,0.003
202005061800,101,서북권,111181,은평구,40,35,6,0.059,0.013,0.2,0.003
202005061800,101,서북권,111191,서대문구,39,36,11,0.053,0.012,0.5,0.002
202005061900,100,도심권,111123,종로구,43,33,19,0.039,0.021,0.4,0.004
202005061900,100,도심권,111131,용산구,48,38,14,0.036,0.022,0.5,0.002
202005061900,100,도심권,111121,중구,38,29,19,0.046,0.019,0.4,0.003
202005061900,101,서북권,111181,은평구,56,39,11,0.054,0.016,0.3,0.003
202005061900,101,서북권,111191,서대문구,57,40,20,0.046,0.016,0.6,0.002
202005062000,100,도심권,111123,종로구,47,36,21,0.032,0.029,0.5,0.004
202005062000,100,도심권,111131,용산구,47,40,14,0.032,0.025,0.5,0.002
202005062000,100,도심권,111121,중구,37,31,20,0.039,0.025,0.4,0.003
202005062000,101,서북권,111181,은평구,46,42,18,0.048,0.019,0.3,0.003
202005062000,101,서북권,111191,서대문구,51,44,14,0.04,0.02,0.6,0.002
202005062100,100,도심권,111123,종로구,46,39,23,0.027,0.033,0.5,0.004
202005062100,100,도심권,111131,용산구,48,42,19,0.022,0.035,0.5,0.002
202005062100,100,도심권,111121,중구,36,33,23,0.03,0.032,0.5,0.003
202005062100,101,서북권,111181,은평구,44,44,17,0.043,0.019,0.3,0.003
202005062100,101,서북권,111191,서대문구,48,45,18,0.033,0.022,0.7,0.003
202005062200,100,도심권,111123,종로구,41,41,21,0.022,0.037,0.6,0.004
202005062200,100,도심권,111131,용산구,48,45,19,0.024,0.024,0.5,0.002
202005062200,100,도심권,111121,중구,37,35,21,0.022,0.038,0.5,0.003
202005062200,101,서북권,111181,은평구,40,44,15,0.029,0.026,0.3,0.003
202005062200,101,서북권,111191,서대문구,42,46,20,0.029,0.022,0.7,0.003
202005062300,100,도심권,111123,종로구,43,41,20,0.018,0.044,0.6,0.004
202005062300,100,도심권,111131,용산구,47,45,22,0.015,0.031,0.5,0.002
202005062300,100,도심권,111121,중구,34,35,21,0.009,0.05,0.6,0.003
202005062300,101,서북권,111181,은평구,41,43,12,0.028,0.026,0.3,0.003
202005062300,101,서북권,111191,서대문구,42,45,18,0.027,0.024,0.7,0.002
202005070000,100,도심권,111123,종로구,37,40,17,0.02,0.036,0.5,0.003
202005070000,100,도심권,111131,용산구,39,44,20,0.014,0.035,0.5,0.002
202005070000,100,도심권,111121,중구,38,35,21,0.006,0.053,0.6,0.003
202005070000,101,서북권,111181,은평구,41,42,13,0.034,0.019,0.3,0.003
202005070000,101,서북권,111191,서대문구,37,43,11,0.028,0.022,0.6,0.002
202005070100,100,도심권,111123,종로구,29,38,14,0.022,0.03,0.4,0.004
202005070100,100,도심권,111131,용산구,37,43,13,0.027,0.016,0.4,0.002
202005070100,100,도심권,111121,중구,34,35,17,0.018,0.036,0.5,0.003
202005070100,101,서북권,111181,은평구,48,42,12,0.039,0.014,0.2,0.003
202005070100,101,서북권,111191,서대문구,29,40,10,0.029,0.016,0.6,0.002
202005070200,100,도심권,111123,종로구,22,35,11,0.029,0.015,0.3,0.003
202005070200,100,도심권,111131,용산구,28,40,11,0.026,0.014,0.3,0.002
202005070200,100,도심권,111121,중구,24,33,13,0.031,0.017,0.4,0.003
202005070200,101,서북권,111181,은평구,43,42,11,0.041,0.008,0.2,0.002
202005070200,101,서북권,111191,서대문구,29,37,10,0.036,0.009,0.5,0.002
202005070300,100,도심권,111123,종로구,17,31,10,0.031,0.011,0.3,0.003
202005070300,100,도심권,111131,용산구,24,36,12,0.026,0.013,0.3,0.002
202005070300,100,도심권,111121,중구,16,30,10,0.034,0.012,0.3,0.003
202005070300,101,서북권,111181,은평구,28,41,6,0.044,0.004,0.1,0.002
202005070300,101,서북권,111191,서대문구,24,34,7,0.039,0.006,0.5,0.002
202005070400,100,도심권,111123,종로구,14,27,7,0.034,0.007,0.3,0.003
202005070400,100,도심권,111131,용산구,18,32,8,0.031,0.008,0.3,0.001
202005070400,100,도심권,111121,중구,15,26,8,0.038,0.009,0.3,0.003
202005070400,101,서북권,111181,은평구,26,38,8,0.048,0.003,0.1,0.002
202005070400,101,서북권,111191,서대문구,27,33,6,0.043,0.003,0.4,0.002
202005070500,100,도심권,111123,종로구,14,24,8,0.035,0.007,0.3,0.003
202005070500,100,도심권,111131,용산구,17,29,6,0.033,0.006,0.3,0.002
202005070500,100,도심권,111121,중구,11,23,8,0.037,0.011,0.3,0.002
202005070500,101,서북권,111181,은평구,23,35,5,0.05,0.003,0.1,0.002
202005070500,101,서북권,111191,서대문구,22,31,4,0.044,0.004,0.4,0.002
202005070600,100,도심권,111123,종로구,13,23,8,0.031,0.012,0.3,0.003
202005070600,100,도심권,111131,용산구,15,27,7,0.033,0.007,0.3,0.002
202005070600,100,도심권,111121,중구,13,21,7,0.028,0.021,0.3,0.002
202005070600,101,서북권,111181,은평구,29,33,7,0.049,0.005,0.1,0.002
202005070600,101,서북권,111191,서대문구,16,29,5,0.043,0.006,0.4,0.002
202005070700,100,도심권,111123,종로구,14,21,8,0.028,0.018,0.3,0.003
202005070700,100,도심권,111131,용산구,18,25,10,0.023,0.018,0.3,0.002
202005070700,100,도심권,111121,중구,14,20,9,0.025,0.026,0.3,0.002
202005070700,101,서북권,111181,은평구,33,32,6,0.047,0.009,0.1,0.002
202005070700,101,서북권,111191,서대문구,17,26,4,0.04,0.01,0.4,0.001
202005070800,100,도심권,111123,종로구,12,19,5,0.029,0.019,0.3,0.003
202005070800,100,도심권,111131,용산구,32,37,10,0.022,0.022,0.3,0.002
202005070800,100,도심권,111121,중구,14,18,7,0.026,0.027,0.3,0.002
202005070800,101,서북권,111181,은평구,33,33,4,0.045,0.012,0.1,0.002
202005070800,101,서북권,111191,서대문구,27,25,3,0.036,0.014,0.5,0.002
202005070900,100,도심권,111123,종로구,16,18,10,0.03,0.018,0.3,0.003
202005070900,100,도심권,111131,용산구,27,24,13,0.029,0.016,0.3,0.002
202005070900,100,도심권,111121,중구,13,18,6,0.031,0.023,0.3,0.002
202005070900,101,서북권,111181,은평구,34,34,3,0.045,0.012,0.1,0.002
202005070900,101,서북권,111191,서대문구,23,24,5,0.038,0.012,0.5,0.002
202005071000,100,도심권,111123,종로구,19,18,9,0.031,0.018,0.3,0.003
202005071000,100,도심권,111131,용산구,26,25,9,0.035,0.011,0.3,0.002
202005071000,100,도심권,111121,중구,16,17,8,0.035,0.02,0.4,0.003
202005071000,101,서북권,111181,은평구,47,36,3,0.043,0.015,0.1,0.002
202005071000,101,서북권,111191,서대문구,37,27,7,0.039,0.012,0.5,0.002
202005071100,100,도심권,111123,종로구,19,18,8,0.035,0.016,0.4,0.003
202005071100,100,도심권,111131,용산구,0,34,7,0.04,0.008,0.3,0.002
202005071100,100,도심권,111121,중구,19,17,9,0.038,0.02,0.3,0.003
202005071100,101,서북권,111181,은평구,38,37,6,0.046,0.014,0.1,0.002
202005071100,101,서북권,111191,서대문구,24,27,6,0.044,0.01,0.5,0.002
202005071200,100,도심권,111123,종로구,24,19,8,0.039,0.015,0.3,0.003
202005071200,100,도심권,111131,용산구,29,26,9,0.042,0.008,0.3,0.002
202005071200,100,도심권,111121,중구,23,18,10,0.041,0.021,0.4,0.003
202005071200,101,서북권,111181,은평구,33,36,9,0.052,0.013,0.1,0.003
202005071200,101,서북권,111191,서대문구,25,26,7,0.048,0.01,0.5,0.002
202005071300,100,도심권,111123,종로구,25,20,12,0.041,0.015,0.3,0.004
202005071300,100,도심권,111131,용산구,28,25,12,0.045,0.008,0.3,0.002
202005071300,100,도심권,111121,중구,24,19,16,0.047,0.017,0.4,0.003
202005071300,101,서북권,111181,은평구,31,35,8,0.058,0.012,0.1,0.003
202005071300,101,서북권,111191,서대문구,27,27,10,0.053,0.01,0.5,0.002
202005071400,100,도심권,111123,종로구,23,20,12,0.046,0.013,0.3,0.003
202005071400,100,도심권,111131,용산구,28,26,12,0.049,0.008,0.3,0.002
202005071400,100,도심권,111121,중구,21,19,13,0.052,0.015,0.4,0.003
202005071400,101,서북권,111181,은평구,37,34,6,0.063,0.012,0.1,0.003
202005071400,101,서북권,111191,서대문구,30,26,9,0.056,0.01,0.5,0.002
202005071500,100,도심권,111123,종로구,24,21,11,0.048,0.013,0.3,0.003
202005071500,100,도심권,111131,용산구,30,26,16,0.054,0.008,0.3,0.002
202005071500,100,도심권,111121,중구,24,20,13,0.052,0.021,0.4,0.003
202005071500,101,서북권,111181,은평구,32,33,4,0.068,0.011,0.2,0.003
202005071500,101,서북권,111191,서대문구,31,27,10,0.063,0.008,0.5,0.002
202005071600,100,도심권,111123,종로구,27,22,13,0.048,0.017,0.4,0.003
202005071600,100,도심권,111131,용산구,29,27,12,0.05,0.014,0.3,0.002
202005071600,100,도심권,111121,중구,0,20,0,0,0,0,0
202005071600,101,서북권,111181,은평구,28,33,8,0.072,0.009,0.2,0.003
202005071600,101,서북권,111191,서대문구,31,28,14,0.062,0.012,0.5,0.002
202005071700,100,도심권,111123,종로구,28,23,16,0.048,0.02,0.4,0.003
202005071700,100,도심권,111131,용산구,33,28,16,0.052,0.014,0.3,0.002
202005071700,100,도심권,111121,중구,0,20,0,0,0,0,0
202005071700,101,서북권,111181,은평구,33,33,13,0.071,0.012,0.2,0.003
202005071700,101,서북권,111191,서대문구,32,29,13,0.064,0.012,0.5,0.002
202005071800,100,도심권,111123,종로구,30,25,16,0.045,0.023,0.4,0.003
202005071800,100,도심권,111131,용산구,32,30,13,0.042,0.027,0.4,0.002
202005071800,100,도심권,111121,중구,0,0,0,0.046,0.024,0.3,0.003
202005071800,101,서북권,111181,은평구,0,33,11,0.066,0.019,0.2,0.003
202005071800,101,서북권,111191,서대문구,0,29,19,0.058,0.019,0.5,0.002
202005071900,100,도심권,111123,종로구,42,28,20,0.044,0.023,0.4,0.004
202005071900,100,도심권,111131,용산구,50,34,17,0.044,0.025,0.4,0.002
202005071900,100,도심권,111121,중구,38,24,20,0.045,0.024,0.3,0.003
202005071900,101,서북권,111181,은평구,52,37,19,0.068,0.016,0.2,0.003
202005071900,101,서북권,111191,서대문구,51,34,18,0.057,0.019,0.5,0.002
202005072000,100,도심권,111123,종로구,36,30,17,0.043,0.023,0.4,0.003
202005072000,100,도심권,111131,용산구,44,36,16,0.039,0.028,0.4,0.002
202005072000,100,도심권,111121,중구,33,26,17,0.046,0.021,0.3,0.003
202005072000,101,서북권,111181,은평구,42,40,19,0.059,0.02,0.2,0.003
202005072000,101,서북권,111191,서대문구,49,38,19,0.056,0.019,0.5,0.002
202005072100,100,도심권,111123,종로구,35,32,19,0.039,0.026,0.5,0.003
202005072100,100,도심권,111131,용산구,40,38,18,0.04,0.018,0.4,0.002
202005072100,100,도심권,111121,중구,29,27,16,0.045,0.019,0.3,0.003
202005072100,101,서북권,111181,은평구,48,43,20,0.059,0.016,0.2,0.003
202005072100,101,서북권,111191,서대문구,44,41,20,0.054,0.014,0.5,0.002
202005072200,100,도심권,111123,종로구,36,33,20,0.023,0.044,0.5,0.003
202005072200,100,도심권,111131,용산구,32,38,16,0.028,0.024,0.4,0.002
202005072200,100,도심권,111121,중구,31,29,17,0.026,0.039,0.4,0.003
202005072200,101,서북권,111181,은평구,34,41,12,0.041,0.025,0.2,0.003
202005072200,101,서북권,111191,서대문구,38,40,14,0.036,0.025,0.6,0.002
202005072300,100,도심권,111123,종로구,38,33,21,0.018,0.052,0.5,0.003
202005072300,100,도심권,111131,용산구,35,36,20,0.017,0.037,0.5,0.002
202005072300,100,도심권,111121,중구,32,29,20,0.013,0.053,0.5,0.003
202005072300,101,서북권,111181,은평구,31,38,15,0.038,0.024,0.2,0.003
202005072300,101,서북권,111191,서대문구,39,39,17,0.025,0.032,0.7,0.002
202005080000,100,도심권,111123,종로구,33,33,16,0.023,0.035,0.4,0.004
202005080000,100,도심권,111131,용산구,37,35,17,0.024,0.027,0.4,0.002
202005080000,100,도심권,111121,중구,35,30,21,0.009,0.056,0.5,0.003
202005080000,101,서북권,111181,은평구,33,36,12,0.032,0.029,0.3,0.003
202005080000,101,서북권,111191,서대문구,0,39,22,0.029,0.026,0.7,0.002
202005080100,100,도심권,111123,종로구,24,32,13,0.03,0.018,0.3,0.003
202005080100,100,도심권,111131,용산구,24,33,14,0.032,0.013,0.3,0.002
202005080100,100,도심권,111121,중구,26,30,14,0.024,0.026,0.4,0.002
202005080100,101,서북권,111181,은평구,33,35,14,0.028,0.026,0.3,0.003
202005080100,101,서북권,111191,서대문구,34,37,22,0.027,0.021,0.6,0.002
202005080200,100,도심권,111123,종로구,19,30,11,0.03,0.016,0.3,0.002
202005080200,100,도심권,111131,용산구,21,32,10,0.034,0.008,0.3,0.002
